date,time,username,tweet,Compound_Score,Sentiments
18/01/2023,17:39:24,beritakanid_com,bikin gaduh negara bharada e tuntut penjara brigadir j,0.0,Netral
18/01/2023,20:51:05,news_wanheart,bikin gaduh negara bharada e tuntut penjara brigadir j adil,0.0,Netral
19/01/2023,8:16:56,dndtirani,bikin gaduh negara bharada e tuntut penjara brigadir j adil morningg jokowi gen z fir aun mimpi raffi ahmad richard eliezer kesambet sambo jasuke playstore indiaopen jokowibikintekor aniespresiden,0.0,Netral
19/01/2023,17:47:07,erabaru17691191,bikin gaduh negara bharada e vonis berat,0.0,Netral
18/01/2023,20:29:36,samsulb40686073,bikin gelap aja kemarin banyak hukum bharada e yg jujur pc yg lupa hakim rekayasa bunuh,0.0,Netral
09/12/2022,7:42:14,tribun_bogor,bikin hakim heran deret saksi ferdy sambo aku tembak brigadir j,0.0,Netral
27/01/2023,8:57:42,kuasakatacom,bikin haru ling ling bharada e maaf nikah paksa tunda,0.0,Netral
29/12/2022,20:41:32,tangwitommy,bikin heboh tuh coi indonesia sambo basmi tuntas aja deh polisi kog banget kelar mayat brigadir j udh makan belatung tuh mana adil utk korban coi,0.0,Netral
16/01/2023,17:32:12,badillaonline,bikin jaksa putri candrawathi selingkuh brigadir j,0.0,Netral
05/01/2023,18:25:02,notifindonesia,bikin kue bika ambon simpel banget anti gagal anti ribet simak resep resep bandung mbak sipon bharada e tiko min yoongi wiji thukul adinia wirasti,-0.5574,Negatif
28/01/2023,13:43:24,afkmoment,bikin macem sambo,0.0,Netral
28/01/2023,21:48:18,shirougetsu,bikin malu aja teman sambo,0.0,Netral
27/01/2023,7:43:48,news_wanheart,bikin mewek bharada e ihlas sang kasih tunggu ling ling bikin nyesek,0.0,Netral
27/01/2023,8:39:08,dndtirani,bikin mewek bharada e ihlas sang kasih tunggu ling ling bikin nyesek jokowi rambutan pagi sore tarik ulur jabat harun mas cinta jihad vini nyesel breakout jokowibikintekor aniespresidenri,-0.3612,Negatif
26/01/2023,12:46:51,medan_asyik123,bikin mewek pesan bharada e tunang ikhlas apa putus bahagia bahagia,0.0,Netral
26/01/2023,12:14:43,kumarisrg,bikin mewek pesan bharada e tunang ikhlas apa putus bahagia bahagia bharadae,0.0,Netral
26/01/2023,13:21:35,paragramberita,bikin mewek pledoi bharada e harga jujur bayar viral video bharadae ferdysambo sidang,0.0,Netral
29/01/2023,20:39:13,permatawangi,bikin skenario si sambo aja biar enak,0.0,Netral
05/01/2023,22:16:08,21beritaterkini,bikin skenario tewas brigadir j ferdy sambo pakai logika,0.0,Netral
22/12/2022,13:46:04,vivacoid,bikin syok saksi ahli fakta detik bunuh brigadir j,0.0,Netral
29/12/2022,16:54:48,pratiwiandryan2,bilang brigadir j ngawal si bos klab,0.0,Netral
21/12/2022,18:39:15,vvibestie,bilang cerita karang pc km kalo pc leceh perkosa kalo ga langsung visum lapor fs suami ya marah kabar si pc km fs rencana bunuh brigadir j tau hubung pc km,0.0,Netral
19/01/2023,19:21:20,fusianto,bilang independen tuntut ngaco ga bilang goblok coba pc sbg biang bunuh th bharada e yg alat sambo tuntut th sbg jc gimana,0.0,Netral
29/01/2023,12:47:04,whermawan_desu,bilang nda situ tau nda buntingin ayu tt anak mantan kapolri istri berapa tau nda djoko susilo ex korlantas yg pangkat sambo aset diatasnamain istri sah bener sih ikan busuk kepala,0.0,Netral
06/12/2022,14:31:55,tempodotco,bilang rencana saksi hakim nyata ricky rizal kuat ma ruf tolak rekam cctv temponasional,0.0,Netral
21/01/2023,0:52:25,rawit234234,bilang sadar bhw koruptor yg laku korupsi jc buka laku contoh nazaruddin bharada e jc utk buka libat sambo pc bunuh rencana paham,0.0,Netral
20/01/2023,1:04:53,anggirengganiz,bilangin putri candrawati ah,0.0,Netral
30/01/2023,6:07:39,j0shuji_svt,bili kana pc,0.0,Netral
18/01/2023,16:45:33,68supriyono,bingung cermat hasil putus sidang tuntut bharada e justice collaborator tuntut berat tuntut rr km pc jc putus bebas bekerjasama bantu ungkap,0.5267,Positif
22/12/2022,10:49:18,sigitraditya_,bingung fokus kawal harga sembako tragedi kanjuruhan impor beras bunuh brigadir j langka kerja uji coba kereta yg jalur,0.0,Netral
22/12/2022,15:47:20,adzkia_bilqis,bingung hakim jpu bharada e sambo pakai sarung tangan tembak jawab sambo pakai sarung tangan garasi segitu b-o-d-o nya paham kalimat,0.0,Netral
13/12/2022,19:53:23,ngurahyudiana,bingung yg bodoh ya brigadir j tembak bicara dukung ide hancurin pistol kasihan sambo anak istri yg nafkah kerja judi togel nggak hidup bisnis narkoba nggak backingin,0.0,Netral
28/01/2023,22:39:00,ox_lappet,bini nya muda banget laki udah lumayan umur karna jendral muda si sambo,0.0,Netral
19/12/2022,10:12:13,suroboyoidn,biodata bharada e richard eliezer latar pangkat usia,0.0,Netral
18/12/2022,20:40:07,pemukarakyatcom,biodata irfan widyanto sangka obstruction of justice brigadir j,0.5267,Positif
14/01/2023,13:23:39,maysarohaprill2,biodata lengkap hendra kurniawan perwira nonaktif kapolri kait bunuh brigadir polisi nofriansyah yosua hutabarat,0.0,Netral
14/01/2023,14:04:37,lutfi00104686,biodata lengkap hendra kurniawan perwira nonaktif kapolri kait bunuh brigadir polisi nofriansyah yosua hutabarat brigadirj ferdysambo news newsupdate trending trendingnow trendingviral trendingtopics trendingnewstoday,0.0,Netral
27/12/2022,9:49:12,surabayaholic,biodata liza marielly djaprie psikolog berani bharada e hadap ferdy sambo doa,-0.5106,Negatif
24/01/2023,14:28:54,pemukarakyatcom,biografi brigadir nofriansyah yosua hutabarat brigadiryosua yosuahutabarat,0.0,Netral
19/01/2023,19:46:06,zi_______a,biografi lengkap richard eliezer bharada e richardeliezer sambo,0.0,Netral
24/01/2023,13:09:56,zi_______a,biografi lengkap richard eliezer bharada sambo,0.0,Netral
29/01/2023,5:45:26,wiyonter,bionya sambo,0.0,Netral
18/01/2023,22:21:33,danida90704187,birokrasi sistem hukum indonesia dinda bharada e semangat,0.0,Netral
27/01/2023,17:18:12,blehsunkah,biru bagus kyk e,0.0,Netral
17/12/2022,4:48:07,naluwri_,bisa mimpi sidang bharada e kong duduk baku dgn,0.0,Netral
18/01/2023,15:26:41,cakekey__,bisa pc tuntut aja bharada e halo jpu what kind of joke is this,0.228,Positif
30/01/2023,6:51:50,werayutt08,bismillah pc newwiee thanks for ga kak,0.4404,Positif
18/01/2023,19:42:57,yamahamio1251,bismillah prabowo subianto presiden aamiin prabowo subianto prabowosatukannegeri kerjasama cuk nan gen z daddies bharada e richard eliezer pc the heirs jaksa,0.0,Netral
24/01/2023,20:25:56,doy_dyo,biu bharada e tuntut penjara,0.0,Netral
29/01/2023,4:48:23,agustuz88,bkn oknum smuanya laku sambo bukti republik urus jahat,0.0,Netral
08/12/2022,0:37:04,tvonenews,blak-blakan ferdy sambo perintah bharada e hajar brigadir j,0.0,Netral
24/01/2023,12:05:12,tvonenews,blak-blakan lpsk tuntut penjara bharada e pesan jabat,0.0,Netral
12/12/2022,11:22:27,tribun_bogor,blak-blakan putri candrawathi hubung brigadir j aku senjata,0.0,Netral
24/01/2023,13:00:42,tvonenews,blak-blakan wakil ketua lpsk edwin partogi ungkap mes tuntut bharada e penjara simak berita lengkap,0.0,Netral
08/12/2022,7:53:23,teguhs1,blaming the victim tuduh apa korban brigadir j tdk bela,-0.6486,Negatif
05/01/2023,12:16:35,nanta77067127,bleh gak sih tuker posisi brigadir j gue ikhlas sambo nembak,0.0,Netral
30/01/2023,6:45:06,markl_girl,blm baca kakak,0.0,Netral
26/01/2023,23:25:14,ssamu0_0,blm bahas brigadir j yg kasus gak kelar bahas drakor anime emang realitionship yg sgt sgt,0.0,Netral
28/01/2023,23:10:32,sambo900sambo,blm sayang,0.0,Netral
13/12/2022,22:23:54,sansky730,blok goblok ngotak dikit jancok pacar nya brigadir j aja cantik nya ampun ngapain sange ama nenek kriput,0.0,Netral
18/01/2023,19:44:38,ummaici,blouse cantik kuliah kerja yuk d cek byk pilih rafi ahmad lampung tramadol bharada e playstore hakim the heirs jaksa mute gen z daddies earphone fisik turun mamba,0.0,Netral
18/01/2023,18:01:51,gionofx,blouse cek harga,0.0,Netral
05/01/2023,17:17:03,gionofx,blouse wanita cek harga,0.0,Netral
18/01/2023,19:43:44,ummaici,blousenya cantik nih kerja kuliah rafi ahmad lampung tramadol bharada e playstore hakim the heirs jaksa mute gen z daddies earphone fisik turun mamba,0.0,Netral
29/01/2023,10:29:57,bolonhuta1,bntr blom,0.0,Netral
19/01/2023,10:57:50,hasian91,bnyak masyarakat percaya thdp kredibilitas jpu yg tugas utk bunuh rencana thdp brigadir josua nofyansah ht barat akh kecewa berat dakwah hukum pc vs bharada eliezer gw harap putus hakim,0.0,Netral
20/01/2023,23:48:24,2672uwak,bobrokbobrok tega hukum negara inikalau krn kel joshuapengacara bharada e sambo cs tdk ungkap terang sambo cs redup bharada e,0.0,Netral
28/01/2023,12:46:56,kudidekatmu,bocor nggak sih atepnya,0.0,Netral
14/12/2022,11:37:06,pikiran_rakyat,bocor perilaku brigadir j mesti ricky rizal tegur,0.0,Netral
24/01/2023,7:47:00,geloraco,bocor pleidoi bripka rr kuat maruf sidang bunuh brigadir j,0.0,Netral
12/12/2022,19:11:07,keraktelorrrr,body shaming tp inget dy uda tua renta jompo takut kualat mabok brigadir j ato fetish aneh yg dy pnya smpe mw sm oma gin anda terjdi kn bs sm anak gadis dr pd sm yg tuir,0.0,Netral
05/01/2023,6:22:39,azepnov,bohong allah buka jadi yg sungguh bharada e orang yg belakang kena hukum ptdh tanda kode sang cipta hey febri lawan keberan allah,0.0,Netral
14/12/2022,15:31:10,politikkantor,bohong bharada e dlm bap sebab orang salah seret bunuh brigadir j bharada e aku salah dlm arti perintah,0.0,Netral
21/12/2022,12:01:23,bayusteelheart,bohong bharada e kamaruddin ya kemarin sidang lihat bharada richard eliezer bawa senjata kamar adc si sambo gak pake sarung tangan terang richard beda bukti yg cctv,0.0,Netral
21/12/2022,10:59:20,tribunsumsel,bohong bharada e ungkap cctv rumah ferdy sambo acara sorot sarung tangan acara ferdy sambo arman hanis sebut bharada e saksi bohong sidang,0.0,Netral
10/01/2023,19:12:17,simbolonbilma,bohong bohong sukses benar ungkap karirmu fs henti tuhan peristiwa bunuh brigadir j jangan korban j tisik kasus tangan fs,0.0,Netral
09/12/2022,17:22:00,officialnova_id,bohong bongkar kuat ma ruf ferdy sambo perintah bohong putar mati brigadir j gridpop ferdysambo,0.0,Netral
13/12/2022,13:30:03,firdaussuntari,bohong jaksa selingkuh putri candrawathi brigadir j ungkap tes jujur,0.0,Netral
13/12/2022,9:21:33,dndtirani,bohong jaksa selingkuh putri candrawathi brigadir j ungkap tes jujur jokowi gareng cebong keramas kaesang giselle nehyan papua cape martial law argentina maroko fifaworldcup jokowibiangbencana aniespresiden,0.0,Netral
12/12/2022,20:41:18,geloraco,bohong putri candrawathi indikasi selingkuh brigadir j,0.0,Netral
13/12/2022,9:26:37,dndtirani,bohong putri candrawathi indikasi selingkuh brigadir j jokowi gareng cebong keramas kaesang giselle nehyan papua cape martial law argentina maroko fifaworldcup jokowibiangbencana jokowibikintekor aniespresiden,0.0,Netral
14/12/2022,14:37:27,varybella881,bohong ricky dalam ruang yg tembak alm brigadir yosua,0.0,Netral
24/01/2023,15:57:34,pikiran_rakyat,bohong ricky rizal maaf keluarga brigadir j ricky rizal minta maaf keluarga brigadir j baca bela,0.0,Netral
29/01/2023,16:25:25,satlantasss,bojone sambo mss ndung,0.0,Netral
29/01/2023,18:12:15,risolfisipui,bokap gue nyuruh ambil kriminologi grgr gue suka nonton sambo gue takut mayat,0.0,Netral
28/01/2023,16:09:23,machfudzabdul,bokar aja rakyat udah duli kuat sambo kuat luar,0.0,Netral
29/01/2023,20:33:47,ngarahnaon,bom molotov nyieun we mang botol arak lamak alkohol,0.0,Netral
29/01/2023,18:06:48,grintajuve1897,bom urus ratus nyawa sambo aja sengaja ulur ulur biar orang bosan males cuek urus ratus nyawa orang yg kait puluh ribu keluarga kait gampang nikmat pssi arema,0.0,Netral
19/12/2022,21:23:00,news_wanheart,bongkar ahli forensik misteri otak brigadir j tetiba pindah rongga perut,0.0,Netral
23/01/2023,16:23:57,wagimin86651873,bongkar aib putri candrawathi aku hubung brigadir j,0.0,Netral
29/01/2023,21:52:41,arieumaya,bongkar aja sambo biar ubah,0.0,Netral
24/01/2023,21:08:19,melhc_archive,bongkar aje biar rusak cape gue udah ganti samb yg bahas elo salah yg ribet instansi ngulur gak disalahin malu jasad brigadir j elo maaf nyari bela muter zzz,-0.296,Negatif
20/01/2023,10:10:42,populis_id,bongkar alas jpu tuntut bharada e,-0.2732,Negatif
05/01/2023,11:30:56,medcom_id,bongkar bharada e periksa dakwa sidang lanjut bunuh rencana brigadir j januari bharada e bongkar rangkai peristiwa perkara medcomid,0.0,Netral
13/12/2022,13:51:05,posbakumpranaja,bongkar bharada e putri candrawathi angkat brigadir j,0.0,Netral
25/01/2023,6:23:33,keuangannews_id,bongkar bunuh brigadir j jokowi bantu ringan hukum bharada e,0.0,Netral
11/01/2023,22:01:03,kompastv,bongkar bunuh brigadir yosua eliezer timbang pidana,0.0,Netral
23/01/2023,11:53:34,annisasa435,bongkar bunuh brigadir yosua richard eliezer bro konfirmasi richard bongkar kasus ngebet bebasin bunuh richard eliezer,0.0,Netral
29/12/2022,17:34:20,w4l_do,bongkar dana masuk rekening brigadir j total t,0.0,Netral
29/12/2022,17:35:09,w4l_do,bongkar dana masuk rekening brigadir j total t nama dipake utk bos sambo,0.0,Netral
29/01/2023,21:51:57,heir_peace,bongkar dukung sambo hukum mt,0.0,Netral
29/01/2023,17:52:13,doniworabai,bongkar duluan hukum mati sambo,0.0,Netral
07/12/2022,16:26:47,sindonews,bongkar ferdy sambo rekayasa bunuh brigadir j,0.0,Netral
27/01/2023,11:30:44,ayosemarang_ofc,bongkar gladi resik brigadir j eksekusi kamaruddin simanjuntak kan,0.0,Netral
20/12/2022,16:05:13,news_wanheart,bongkar grup wa duren bikin bripka rr nggak hari bharada e langsung depak,0.0,Netral
17/12/2022,11:17:49,joglosemarnews,bongkar jahat putri candarawathi usap barang brigadir j bunuh,0.0,Netral
16/01/2023,13:01:26,teras_gorontalo,bongkar jaksa brigadir j selingkuh putri candrawathi kuat maruf,0.0,Netral
20/01/2023,9:45:42,ayosemarang_ofc,bongkar jpu tetap motif bunuh brigadir j picu selingkuh putri candrawathi,0.0,Netral
26/01/2023,14:45:30,disway_id,bongkar kuasa hukum richard eliezer ferdy sambo pakai pdl perintah bharada e tembak yosua richardeliezer tembak ferdysambo,0.0,Netral
28/01/2023,19:34:20,antorio15682027,bongkar peran romer farhan kodir prayogi komplot sambo ek,0.0,Netral
28/01/2023,11:48:00,ridhobudiman16,bongkar publik puas negri bebas oknum oknum mantan kadivpropam polri indikasi sambo bongkar borok oknum hukum maksimal jgn kecoh airmata kaca mata bohong,0.0,Netral
29/01/2023,1:01:38,yudhidharmawa14,bongkar sambo polisi dulunya hukum mati ok,0.296,Positif
15/12/2022,11:33:30,ahmadfnu1,bongkar skenario bohong sambo tembak brigadir yosua,0.0,Netral
20/01/2023,9:04:32,tvonenews,bongkar skenario ferdy sambo lpsk buka suara bharada e tuntut penjara,0.0,Netral
24/01/2023,14:02:08,tvonenews,bongkar skenario sambo jagung alas tuntut bharada e berat putri candrawathi,-0.2732,Negatif
29/01/2023,4:47:19,putih1721,bongkar tanggung sambo aja mdh an km msh kasih hidup,0.0,Netral
15/12/2022,15:51:24,suaradotcom,bongkar teka-teki polisi titip putri candrawathi selingkuh brigadir j inisial w,0.0,Netral
28/01/2023,11:30:43,srishrajoffl,boomer shoot enga nadakkudhunu ketten,-0.34,Negatif
22/12/2022,10:44:28,obyfabianeros,booom ahli psikologi forensik nyata terang putri candrawathi perkosa magelang kredibel jadi magelang nyata brigadir j perkosa,0.0,Netral
30/12/2022,10:22:13,obyfabianeros,booom bukti yg bawa kemarin sidang duren jelas brigadir j bongkar laku,0.0,Netral
23/12/2022,11:23:54,kakangprabu007,booom si bunuh brigadir j bharada richard eliezer gak guna jc duren perkara bunuh justice collaborator laku bruakakakakak gimana sihh,0.5267,Positif
29/01/2023,14:52:29,anshorithoyib,bos benny gak lupa sambo min,0.0,Netral
29/01/2023,6:56:30,nyudonyowo,bos serius bersih negara mahal ngedidik polri hasil bobrok gamblang rekayasa kelas divpropampun rekayasa sambo tolol wereng malu terang pamer rekayasa yg rakyat dgn mudah tebak dusta,0.0,Netral
26/01/2023,17:34:04,kompastv,bos-anak buah kompak sambo ricky kuat ma ruf bebas tuntut jpu,0.0,Netral
04/01/2023,11:14:24,anisama63292459,bosan kepo cerita sambo cs gimana tuh hard gumay ramal hukum fs pc bharada e,-0.1027,Negatif
30/01/2023,2:35:40,sebongiles,botlhoko,0.0,Netral
05/01/2023,16:40:14,madukeluarga__,botol madu ukur salah petinggi partai lebah allahumma shalli alaa sayyidina wa maulana muhammad margorejo bharada e,0.0,Netral
20/01/2023,8:18:49,zznlii_,botol minum tumbler sedot ml seri bintang vakum isolasi,0.0,Netral
03/01/2023,14:38:04,riopakubuana,bpk hakim wahyu yg wakil ketua adil negeri jakarta selatan jaga jarak tangan perkara bunuh brigadir j,0.0,Netral
18/01/2023,16:09:19,j3ffry_,bpk tdk ganggu dgn kerja jpu dlm bunuh rencana brigadir yosua hutabarat tdk aneh bpk diam kpn proses hukum spt,0.0,Netral
18/01/2023,16:00:08,cangkirberita,breaking bharada richard eliezer tuntut penjara ruang sidang ramai dukung terima,0.0,Netral
16/01/2023,17:03:33,wartanusaid,breaking jaksa leceh magelang selingkuh putri-brigadir j,0.0,Netral
18/01/2023,16:27:04,mnckoransindo,breaking news bharada e tuntut penjara,0.0,Netral
18/01/2023,15:29:47,tribunnews,breaking news bharada e tuntut penjara brigadir j,0.0,Netral
18/01/2023,15:31:08,okezonenews,breaking news bharada e tuntut penjara bunuh brigadir j,0.0,Netral
18/01/2023,16:15:16,official_mnctv,breaking news bharada e tuntut penjara newsrctiplus,0.0,Netral
18/01/2023,19:59:17,n_nafthalia,breaking news bharada richard eliezer tuntut penjara jpu,0.0,Netral
18/01/2023,17:05:31,repelitao,breaking news bikin gaduh negara bharada e tuntut penjara brigadir j,0.0,Netral
18/01/2023,16:59:33,jamindependent,breaking news brigadir j bharada e tuntut penjara,0.0,Netral
17/01/2023,13:35:06,jamindependent,breaking news brigadir j ferdy sambo tuntut penjara umur hidup,0.0,Netral
17/01/2023,13:14:50,tribunbalikanal,breaking news dakwa bunuh brigadir j ferdy sambo tuntut hukum umur hidup jpu,0.0,Netral
16/01/2023,14:10:00,disway_id,breaking news dakwa kuat maruf tuntut penjara bunuh brigadir yosua kuatmaruf dakwa breakingnews,0.0,Netral
27/12/2022,12:10:20,midasbuy_id,breaking news eks juru bicara kpk febri diansyah acara sangka bunuh brigadir j putri candrawathi temponasional,0.0,Netral
18/01/2023,16:39:41,sonorafm92,breaking news eliezer tuntut penjara bunuh brigadir j,0.0,Netral
09/12/2022,22:17:17,burgerzsonava,breaking news ferdi sambo saksi eliezer ricky kuat ma ruf,0.0,Netral
08/12/2022,0:43:44,iqraali27725114,breaking news ferdy sambo brigadir j lanjut paminal,0.0,Netral
17/01/2023,13:04:17,tribunjambiku,breaking news ferdy sambo suami putri candrawati tuntut hukum umur hidup,0.0,Netral
17/01/2023,13:40:57,tribunwow,breaking news ferdy sambo tuntut hukum penjara umur hidup bunuh brigadir j lengkap,0.0,Netral
17/01/2023,13:31:04,inilahkorancom,breaking news ferdy sambo tuntut penjara umur hidup bunuh brigadir j bandung,0.0,Netral
17/01/2023,12:59:26,disway_id,breaking news ferdy sambo tuntut penjara umur hidup bunuh brigadir yosua breakingnews seumurhidup ferdysambo,0.0,Netral
17/01/2023,14:00:04,terkinidotid,breaking news ferdy sambo tuntut penjara umur hidup dakwa bunuh rencana brigadir nofriansyah yosua hutabarat brigadir j ferdy sambo tuntut hukum penjara umur hidup,0.0,Netral
17/01/2023,12:58:57,inilahdotcom,breaking news ferdy sambo tuntut penjara umur hidup jaksa tuntut jpu bunuh rencana yosua hutabarat brigadir j jaksa nilai ferdy sambo bukti tindak pidana bunuh rencana,0.0,Netral
08/12/2022,5:30:21,kavyasharma9t7,breaking news hendra lihat jasad brigadir yosua,0.0,Netral
25/01/2023,22:30:33,kompastv,breaking news keluarga brigadir yosua harap hakim sikap adil putri candrawathi,0.0,Netral
04/01/2023,9:14:48,kompastv,breaking news kuasa hukum sambo majelis hakim cek lokasi tembak brigadir j duren,0.0,Netral
16/01/2023,12:52:34,tempodotco,breaking news kuat ma ruf tuntut penjara bunuh brigadir j,0.0,Netral
12/12/2022,12:31:42,kompastv,breaking news putri candrawathi saksi sidang dakwa eliezer ricky kuat ma ruf streaming,0.0,Netral
18/01/2023,15:17:44,griyabacaku,breaking news putri candrawathi tuntut penjara putri yakin jaksa bunuh rencana brigadir n yosua hutabarat ya turut lur,0.0,Netral
18/01/2023,20:42:33,radarnasional_,breaking news richard eliezer bharada e tuntut penjara,0.0,Netral
13/12/2022,19:55:14,kompastv,breaking news ricky rizal kuat ma ruf saksi sambo putri candrawathi,0.0,Netral
16/01/2023,16:33:09,tempodotco,breaking news ricky rizal tuntut penjara bunuh rencana brigadir j,0.0,Netral
21/11/2022,11:11:31,kompastv,breaking news saksi hadir sidang eliezer ricky kuat ma ruf kait sambo,0.0,Netral
07/12/2022,15:02:06,metro_tv,breaking news sambo hadap eliezer ricky rizal kuat ma ruf,0.0,Netral
05/01/2023,23:41:08,kompastv,breaking news sambo sempurna skenario bunuh brigadir yosua,0.0,Netral
17/01/2023,8:44:59,kompastv,breaking news sidang baca tuntut ferdy sambo bunuh brigadir j streaming,0.0,Netral
24/01/2023,8:39:38,kompastv,breaking news sidang bela pledoi dakwa ferdy sambo bunuh brigadir j streaming,0.0,Netral
05/01/2023,11:01:22,metro_tv,breaking news sidang brigadir yosua eliezer periksa,0.0,Netral
26/12/2022,12:19:22,metro_tv,breaking news sidang bunuh rencana brigadir yosua,0.0,Netral
07/11/2022,10:06:59,metro_tv,breaking news sidang ferdy sambo cs ricky rizal richard eliezer kuat ma ruf saksi,0.0,Netral
30/11/2022,9:04:35,kompastv,breaking news sidang gabung eliezer ricky rizal kuat ma ruf saksi sambo,0.0,Netral
09/11/2022,9:18:59,metro_tv,breaking news sidang kuat ma ruf ricky rizal periksa saks,0.0,Netral
02/11/2022,10:41:13,metro_tv,breaking news sidang kuat ma ruf ricky rizal periksa saksi,0.0,Netral
12/12/2022,15:00:11,metro_tv,breaking news sidang lanjut bunuh brigadir yosua,0.0,Netral
22/12/2022,10:01:22,pikiran_rakyat,breaking news sidang lanjut duga bunuh brigadir j ferdysambo sidanghariini,0.0,Netral
28/11/2022,9:47:41,kompastv,breaking news sidang lanjut periksa saksi eliezer ricky rizal kuat ma ruf sambo,0.0,Netral
21/11/2022,10:00:12,metro_tv,breaking news sidang lanjut richard eliezer kuat ma ruf ricky rizal,0.0,Netral
13/12/2022,10:25:47,metro_tv,breaking news sidang periksa saksi brigadir yosua,0.0,Netral
07/12/2022,10:05:06,kompastv,breaking news sidang periksa saksi ferdy sambo dakwa eliezer ricky kuat ma ruf,0.0,Netral
06/12/2022,14:22:17,verrstin,breaking news sidang periksa saksi richard eliezer kuat ma ruf ricky rizal,0.0,Netral
21/11/2022,9:53:02,idntimes,breaking news sidang periksa saksi richard eliezer ricky rizal kuat ma ruf,0.0,Netral
26/10/2022,13:33:01,metro_tv,breaking news sidang putus ferdy sambo putri candrawathi ricky rizal kuat ma ruf,0.0,Netral
05/01/2023,14:11:12,metro_tv,breaking news sidang rintang sidi brigadir yosua,0.0,Netral
02/11/2022,8:41:07,kompastv,breaking news sidang sambo agenda periksa saksi ricky rizal kuat ma ruf saksi streamingnya,0.0,Netral
05/12/2022,9:05:43,kompastv,breaking news sidang sambo konfrontasi eliezer ricky kuat ma ruf desember,0.0,Netral
18/01/2023,14:49:29,kompastv,breaking news sidang tuntut dakwa richard eliezer bunuh brigadir j streaming,0.0,Netral
16/01/2023,9:08:43,kompastv,breaking news sidang tuntut ricky rizal kuat ma ruf bunuh brigadir yosua,0.0,Netral
19/11/2022,7:33:06,ugbloxdotcom,breaking news sus art ajudan sambo saksi sidang kuat ma ruf ricky rizal november,0.0,Netral
09/11/2022,12:05:19,kompastv,breaking news sus art ajudan sambo saksi sidang kuat ma ruf ricky rizal november streaming,0.0,Netral
16/01/2023,14:53:29,wartanusaid,breaking news tim jaksa tuntut pimpin sugeng hariadi simpul leceh seksual brigadir j nofriansyah yosua hutabarat putri candrawathi selingkuh,0.0,Netral
28/11/2022,11:01:36,metro_tv,breaking news-sidang lanjut richard eliezer kuat ma ruf ricky rizal periksa saksi,0.0,Netral
18/01/2023,15:26:02,cnnindonesia,breakingnews bharada e tuntut penjara bunuh brigadir j,0.0,Netral
17/01/2023,12:57:35,narasinewsroom,breakingnews ferdy sambo tuntut penjara umur hidup jaksa tuntut jpu nilai ferdy sambo sah salah bunuh rencana brigadir nofriansyah yosua hutabarat,0.0,Netral
18/01/2023,12:21:01,narasinewsroom,breakingnews istri ferdy sambo putri candrawathi tuntut penjara bunuh rencana brigadir nofriansyah yosua hutabarat jaksa tuntut sidang rabu,0.0,Netral
18/10/2022,11:30:00,cnniddaily,breakingnews kuasa hukum richard eliezer putus aju eksepsi mohon hadir saksi ferdy sambo putri cadrawathi ricky rizal kuwat ma ruf sesuai asas adil cepat,0.0,Netral
18/01/2023,12:20:09,cnnindonesia,breakingnews putri candrawathi tuntut penjara bunuh brigadir j,0.0,Netral
30/08/2022,10:58:11,sctv,breakingnews rekonstruksi gelar rumah pribadi ferdy sambo jaga ketat pasu brimob rekonstruksi sangka temu ferdy sambo istri putri candrawathi bharada eliezer bripka ricky rizal kuat ma ruf liputansctv,0.0,Netral
18/01/2023,16:32:25,rsaupwr,breakingnews richard eliezer alias bharada e tuntut penjara,0.0,Netral
18/01/2023,15:24:45,narasinewsroom,breakingnews richard eliezer alias bharada e tuntut penjara bunuh rencana brigadir nofriansyah yosua hutabarat baca jaksa tutut jpu sidang rabu,0.0,Netral
17/01/2023,12:50:27,cnnindonesia,breakingnews sambo tuntut penjara umur hidup bunuh brigadir j,0.0,Netral
21/11/2022,10:02:09,idntimes,breakingnews sidang bunuh brigadir j gelar pn jakarta selatan agenda periksa saksi dakwa richard eliezer alias bharada e kuat ma ruf ricky rizal idntimes,0.0,Netral
21/11/2022,10:09:45,metro_tv,breakingnewsmetrotv sidang lanjut dakwa richard eliezer ricky rizal kuat ma ruf live streaming youtube metro tv,0.0,Netral
07/11/2022,10:50:22,metro_tv,breakingnewsmetrotv sidang lanjut periksa saksi dakwa richard eliezer ricky rizal kuat ma ruf live streaming youtube,0.0,Netral
19/01/2023,13:34:32,grrzll,brengsek emng hukum indo bharada e hukum thn but how about pc ringan cuy ckckck laku utama si busuk si pc bharada e alat gws deh,0.0,Netral
17/10/2022,11:42:32,panangiantambu1,brigadir e tdk uang,0.0,Netral
22/01/2023,15:23:08,bngpy,brigadir e tolak perintah sambo bunuh brigadir rr acara bripka rr satu dakwa berani tolak perintah ferdy sambo tembak brigadir j klik baca,0.0,Netral
27/01/2023,9:08:54,mansurzuhri,brigadir j,0.0,Netral
19/01/2023,16:44:56,beritasatu,brigadir j acara hendra agus irfan pidana,0.0,Netral
15/12/2022,20:51:18,moodmalang,brigadir j ae tembak pelakune tuntut nang penjara lakok seng gelek nembak dijak temenan aja,0.0,Netral
29/12/2022,19:25:52,beritasatu,brigadir j ahli arif patah laptop baiquni,0.0,Netral
28/12/2022,11:35:24,beritasatu,brigadir j ahli asas uji kebsahan perintah jabat,0.0,Netral
